14-01-2026,37822.7,100.447495,101.12763
16-01-2026,39086.6,102.80561,103.53868
19-01-2026,38902.5,102.03858,102.08533
20-01-2026,38101.1,102.03432,101.81898
21-01-2026,37992.3,101.692825,101.30244
22-01-2026,38301.8,101.397446,101.65132
23-01-2026,38238.5,101.56249,100.82936
27-01-2026,38566.1,101.98971,100.97168
28-01-2026,38725.4,101.61911,99.93878
29-01-2026,38431.3,101.4241,99.69646
30-01-2026,38036.1,100.55383,99.767525
01-02-2026,38252.9,101.630135,101.79154
02-02-2026,38074.1,100.26088,101.394516
03-02-2026,38611.8,99.411224,96.21661
04-02-2026,36345.6,95.09338,94.89848
05-02-2026,36143.3,96.86083,98.06679
06-02-2026,35611.1,97.459236,98.300995
09-02-2026,35616.6,97.795815,98.933105
10-02-2026,35722.2,98.01073,99.08185
11-02-2026,35095.1,97.82216,98.980545
12-02-2026,33160.2,97.41337,99.327484
13-02-2026,32681.5,97.94059,99.845535
16-02-2026,32738.1,98.4064,100.14145
17-02-2026,33075.1,98.690674,99.32713
18-02-2026,32668.3,98.65219,99.178566
19-02-2026,32319.4,98.94643,99.717705
20-02-2026,32004.1,98.862366,99.67263
23-02-2026,31550.5,98.622406,100.35122
24-02-2026,30053.5,97.92113,100.47906
25-02-2026,30526.3,98.206985,101.22823
26-02-2026,30554.2,98.31693,101.46453
27-02-2026,30603.8,98.84629,100.95511
02-03-2026,30272.9,99.165985,102.222786
04-03-2026,30305.3,99.8605,102.29749
05-03-2026,30126.8,99.31485,99.97262
06-03-2026,30138.4,99.7434,101.55083
09-03-2026,30162.1,101.154205,101.819305
10-03-2026,30024.1,100.06759,101.40306
11-03-2026,29651.7,100.871956,102.56259
12-03-2026,29579.4,102.009026,103.67784
13-03-2026,29071.3,102.5693,103.08226
16-03-2026,29042.6,101.55625,102.8945
17-03-2026,28760.9,100.51007,102.05541
18-03-2026,29559.3,100.648735,101.440865
19-03-2026,28579.6,100.83839,101.279816
20-03-2026,29199.6,101.19767,101.42371
23-03-2026,29147.1,102.239,101.28111
24-03-2026,29648.9,101.61396,100.27992
25-03-2026,29671.3,100.62895,99.898384
27-03-2026,29541.7,101.49077,99.8081
30-03-2026,29062.6,101.697975,99.687965
01-04-2026,29669.1,101.47393,98.96536
02-04-2026,30441.4,102.82081,99.7552
06-04-2026,30636.6,102.03144,96.63025
07-04-2026,31403.3,102.547554,98.50281
08-04-2026,31565.8,100.15043,97.13835
09-04-2026,31636.2,100.279594,98.08543
10-04-2026,31030.6,98.58,97.656494
13-04-2026,30669.8,98.829865,98.175156
15-04-2026,31539.8,99.226265,98.45876
16-04-2026,31817.5,99.6456,98.99879
17-04-2026,31809.8,99.59196,99.170395
20-04-2026,31585.8,99.234886,99.55732
21-04-2026,31729.1,99.233734,99.05695
22-04-2026,30496.2,98.14036,99.32676
23-04-2026,30124.3,98.81198,100.45311
24-04-2026,28530.6,97.55827,102.91038
27-04-2026,29159.2,98.18545,101.93873
28-04-2026,28959.9,98.5243,101.46828
29-04-2026,29245.2,98.47324,101.148895
30-04-2026,29353.9,99.0142,101.19966
04-05-2026,29076.2,98.66016,100.95667
05-05-2026,29107.3,98.661476,101.07484
06-05-2026,29267.9,98.28492,100.378845
07-05-2026,29043.5,97.77839,99.62462
08-05-2026,29394.2,98.54423,99.87697
11-05-2026,29329.4,99.18239,100.28487
12-05-2026,28234.9,98.79483,99.66714
13-05-2026,27916.7,98.789536,99.53107
14-05-2026,27360.3,97.8654,98.411705
15-05-2026,27716.9,98.55988,100.09192
18-05-2026,28389.8,100.52375,102.88888
19-05-2026,29308.0,101.877335,103.891106
20-05-2026,29185.2,101.16954,101.47282
21-05-2026,29021.1,100.79083,100.69036
22-05-2026,28912.5,100.66037,99.96196
25-05-2026,28979.8,100.0494,99.9152
26-05-2026,28978.5,100.06583,99.605606
27-05-2026,28906.7,99.324585,97.86325
29-05-2026,29080.2,100.424614,99.73166
01-06-2026,29854.2,102.41226,100.578255
02-06-2026,31116.6,103.33813,100.353966
03-06-2026,29384.4,100.50473,97.77607
04-06-2026,29300.6,100.26578,98.6338
05-06-2026,29010.3,99.756516,99.02978
08-06-2026,28653.6,99.86095,99.100845
09-06-2026,28516.2,99.11343,98.63133
10-06-2026,28279.9,99.19471,98.52933
