Date,Open,High,Low,Close,Volume,
09-Aug-21,6653.85,6664.1,6553.8,6582.2,0,
10-Aug-21,6605.3,6627.45,6514.8,6547.4,0,
11-Aug-21,6566.2,6634.55,6508.75,6626.55,0,
12-Aug-21,6636.35,6662.5,6625.7,6642.9,0,
13-Aug-21,6663.35,6695.1,6645.9,6688.85,0,
16-Aug-21,6698.8,6781.6,6674.45,6751.1,0,
17-Aug-21,6754.15,6776.9,6687.35,6749.45,0,
18-Aug-21,6780.3,6801.1,6741.75,6766.65,0,
20-Aug-21,6710.45,6754.4,6668.3,6692.8,0,
23-Aug-21,6774.85,6776.9,6651.3,6722.1,0,
24-Aug-21,6776.9,6843.1,6774.55,6835.05,0,
25-Aug-21,6880.9,6936.6,6871.35,6911.4,0,
26-Aug-21,6949.0,6986.3,6928.2,6968.4,0,
27-Aug-21,7011.05,7030.6,6938.9,6992.45,0,
30-Aug-21,7036.05,7125.5,7014.85,7114.75,0,
31-Aug-21,7132.6,7186.95,7085.25,7174.7,0,
01-Sep-21,7244.45,7256.5,7191.55,7205.4,0,
02-Sep-21,7169.3,7243.65,7168.15,7225.15,0,
03-Sep-21,7266.1,7412.35,7245.55,7404.4,0,
06-Sep-21,7449.1,7490.9,7373.35,7388.4,0,
07-Sep-21,7388.75,7406.45,7321.0,7338.6,0,
08-Sep-21,7316.9,7386.1,7296.75,7376.0,0,
09-Sep-21,7364.25,7432.25,7339.8,7391.65,0,
13-Sep-21,7389.7,7403.45,7313.2,7367.05,0,
14-Sep-21,7389.4,7430.7,7384.5,7401.15,0,
15-Sep-21,7415.35,7501.05,7415.3,7463.7,0,
16-Sep-21,7472.65,7560.35,7468.2,7554.05,0,
17-Sep-21,7586.75,7602.05,7423.1,7446.85,0,
20-Sep-21,7348.3,7471.1,7327.35,7351.65,0,
21-Sep-21,7351.95,7437.45,7330.4,7416.45,0,
22-Sep-21,7415.5,7472.15,7406.15,7440.1,0,
23-Sep-21,7490.15,7577.6,7488.45,7567.1,0,
24-Sep-21,7602.1,7613.4,7497.25,7525.7,0,
27-Sep-21,7555.8,7634.3,7545.95,7624.55,0,
28-Sep-21,7657.65,7746.7,7643.2,7726.1,0,
29-Sep-21,7720.5,7804.15,7658.45,7777.45,0,
30-Sep-21,7795.2,7807.5,7716.25,7774.4,0,
01-Oct-21,7769.6,7863.4,7753.0,7797.0,0,
04-Oct-21,7851.9,7856.8,7799.5,7819.3,0,
05-Oct-21,7847.15,8043.25,7837.85,8036.0,0,
06-Oct-21,8092.5,8161.45,7990.65,8017.7,0,
07-Oct-21,8097.35,8098.85,7980.2,7995.8,0,
08-Oct-21,8058.1,8090.3,7969.55,8060.65,0,
11-Oct-21,8110.05,8168.6,8080.25,8086.55,0,
12-Oct-21,8087.7,8111.6,8030.5,8100.8,0,
