date, close, rsRatio, rsMom
16-07-2020,16926.1,100.0,100.0
17-07-2020,16821.3,97.35425,97.35425
20-07-2020,17258.3,101.18854,102.25689
21-07-2020,17273.2,98.58853,99.10085
22-07-2020,17076.1,99.08419,99.79459
23-07-2020,17045.2,97.73745,98.53493
24-07-2020,17286.0,100.94237,101.7005
27-07-2020,17626.8,102.51049,102.225624
28-07-2020,18042.8,101.419846,101.15063
29-07-2020,17880.5,101.37012,100.96462
30-07-2020,18003.6,101.84362,101.12406
31-07-2020,18071.8,101.7433,100.93453
03-08-2020,17965.8,101.45019,100.67345
04-08-2020,17808.0,100.125084,99.834564
05-08-2020,17869.8,99.34611,99.33436
06-08-2020,18188.8,100.254906,99.9486
07-08-2020,18004.2,99.178406,98.98606
10-08-2020,18159.6,99.2178,99.141365
11-08-2020,18057.1,98.79689,98.757286
12-08-2020,18066.0,97.75723,98.02281
13-08-2020,18107.2,97.38123,97.73829
14-08-2020,18022.7,98.853745,99.14785
17-08-2020,18223.6,98.45828,98.9873
18-08-2020,18270.3,98.41056,99.08884
19-08-2020,18210.8,98.53336,99.30298
20-08-2020,18126.1,98.68778,99.53807
21-08-2020,18065.3,98.55932,99.53061
24-08-2020,18010.9,98.40699,99.445755
25-08-2020,17973.7,98.287766,99.3794
26-08-2020,18128.0,98.27231,99.45514
27-08-2020,18102.7,97.82535,98.606346
28-08-2020,18122.0,98.63191,100.52696
31-08-2020,17928.8,100.0034,104.06985
01-09-2020,17814.1,99.39078,101.64263
02-09-2020,18077.0,99.70131,101.921776
03-09-2020,18348.6,100.153206,102.50824
04-09-2020,18073.9,99.66862,101.25971
07-09-2020,18176.8,100.7737,102.64996
08-09-2020,18395.8,102.96134,104.6276
09-09-2020,18261.5,101.55723,101.68251
10-09-2020,18395.8,101.584496,101.43674
11-09-2020,18633.2,102.20552,101.659065
14-09-2020,19505.1,104.10168,102.65645
15-09-2020,19627.3,102.92438,101.39286
16-09-2020,19770.3,101.88416,100.611946
17-09-2020,19817.7,101.82192,100.46149
18-09-2020,19827.1,101.41886,100.058304
21-09-2020,19729.0,102.48972,100.785805
22-09-2020,19866.1,102.76462,100.89626
23-09-2020,19805.7,102.05756,100.15744
24-09-2020,18973.1,101.5214,99.5189
25-09-2020,19629.3,101.35047,99.01906
28-09-2020,19783.1,100.59688,97.88999
29-09-2020,19831.8,100.480835,101.44604
30-09-2020,19951.3,100.621956,96.887215
01-10-2020,20110.4,100.538956,99.99407
05-10-2020,20809.0,102.04489,100.922104
06-10-2020,20896.8,101.34136,101.830475
07-10-2020,21017.4,100.81155,98.03789
08-10-2020,21697.2,102.19159,98.217606
09-10-2020,21837.7,102.33069,99.424866
12-10-2020,22202.1,103.37136,100.2765
13-10-2020,22492.6,103.1914,99.8074
14-10-2020,22204.1,101.95431,98.99449
15-10-2020,21567.3,101.1145,98.700455
16-10-2020,21538.2,100.846756,99.6412
19-10-2020,21391.9,100.859665,100.26706
20-10-2020,21694.3,101.05777,99.68432
21-10-2020,21577.7,100.8383,100.50068
22-10-2020,21413.5,100.5213,100.08563
23-10-2020,21523.6,99.40776,99.518486
26-10-2020,21265.7,100.24086,101.50203
27-10-2020,21023.4,98.91269,100.78402
28-10-2020,20810.3,97.87836,97.468864
29-10-2020,20876.9,98.82898,99.31492
30-10-2020,20916.8,99.659,100.3486
02-11-2020,20732.3,99.39597,99.9699
03-11-2020,20736.0,98.48244,98.748184
04-11-2020,21104.6,99.437294,100.057175
05-11-2020,21385.7,99.62879,100.37943
06-11-2020,21492.3,99.95868,100.88612
09-11-2020,21820.2,100.6007,101.65784
10-11-2020,20978.5,96.79954,97.65227
11-11-2020,21330.5,97.62795,98.170876
12-11-2020,21363.3,97.93019,97.55649
13-11-2020,21436.8,98.32922,98.816605
17-11-2020,21488.6,97.89211,98.37922
18-11-2020,21314.8,96.36923,97.158264
19-11-2020,21114.4,97.4336,98.74079
20-11-2020,21409.2,98.239494,98.746056
23-11-2020,22007.1,99.133865,98.227844
24-11-2020,22064.3,98.82729,99.06639
25-11-2020,21705.9,99.00107,99.25473
26-11-2020,21859.9,99.24455,99.17358
27-11-2020,21764.9,98.77636,98.00914
01-12-2020,22170.9,99.16204,99.10306
02-12-2020,22319.0,98.947,99.73964
03-12-2020,22202.2,98.0255,99.050446
04-12-2020,22309.8,98.23464,99.76525
