date, close, rsRatio, rsMom
13-04-2026,22100.1,100.0,100.0
15-04-2026,22435.7,99.9994,99.999916
16-04-2026,22465.0,100.044334,100.005844
17-04-2026,22497.2,100.07138,100.01458
20-04-2026,22456.8,100.03794,100.01769
21-04-2026,22438.4,99.96237,100.010315
22-04-2026,22455.4,99.98986,100.00759
23-04-2026,22986.3,100.57458,100.08319
24-04-2026,22580.1,100.88718,100.190384
27-04-2026,23171.8,101.257286,100.33264
28-04-2026,23158.2,101.66456,100.51023
29-04-2026,23260.8,101.89053,100.69435
30-04-2026,23267.7,102.149124,100.882286
04-05-2026,23475.6,102.40679,101.07581
05-05-2026,23568.9,102.48044,101.25791
06-05-2026,24110.3,102.470146,101.42469
07-05-2026,24135.5,102.17783,101.52649
08-05-2026,24110.3,101.9141,101.50054
11-05-2026,24170.4,101.914856,101.43629
12-05-2026,23840.9,101.96852,101.33843
13-05-2026,23896.1,102.10114,101.21724
14-05-2026,24551.1,102.452225,101.12844
15-05-2026,24634.8,102.719604,101.052444
18-05-2026,24762.8,103.18735,101.01375
19-05-2026,24867.4,103.53123,101.0153
20-05-2026,24843.2,103.61878,101.02938
21-05-2026,24890.9,103.61581,101.07977
22-05-2026,24573.9,103.36973,101.12624
25-05-2026,24674.7,102.94459,101.110794
26-05-2026,24659.2,102.526634,101.03567
27-05-2026,24716.0,101.963905,100.879654
29-05-2026,24345.8,101.50028,100.63848
01-06-2026,24214.2,101.22544,100.359406
02-06-2026,24006.3,100.76737,99.99879
03-06-2026,24086.6,100.41014,99.597
04-06-2026,24177.9,100.14437,99.20366
05-06-2026,24248.1,99.96121,98.83956
08-06-2026,24147.7,100.02424,98.56276
09-06-2026,24290.3,100.01434,98.37487
10-06-2026,24160.8,100.05739,98.27043
11-06-2026,24306.9,100.21413,98.27223
12-06-2026,24380.1,100.14892,98.32508
15-06-2026,24220.1,99.70588,98.34825
16-06-2026,24157.8,99.36299,98.38266
17-06-2026,24146.6,99.156906,98.43189
18-06-2026,24282.2,99.05697,98.49619
19-06-2026,24460.3,99.162056,98.5901
22-06-2026,24762.9,99.34988,98.688194
23-06-2026,24989.9,99.72003,98.82387
24-06-2026,25018.9,100.09052,98.9851
25-06-2026,24969.5,100.08598,99.10337
29-06-2026,25227.9,100.49051,99.2684
30-06-2026,25326.4,100.838326,99.51739
01-07-2026,25182.7,100.901215,99.78815
02-07-2026,25308.9,100.869644,100.0467
03-07-2026,25745.2,101.10693,100.31641
06-07-2026,25866.2,101.1429,100.54056
07-07-2026,25677.7,101.03793,100.69503
08-07-2026,25429.8,101.07216,100.78315
09-07-2026,25656.2,101.196625,100.82608
10-07-2026,25674.1,101.18242,100.862
13-07-2026,25643.3,101.069176,100.823845
14-07-2026,25907.1,101.30018,100.77507
15-07-2026,26003.6,101.47181,100.74712
