date, close, rsRatio, rsMom
11-07-2025,11759.5,100.0,100.0
14-07-2025,11755.5,92.92893,92.92893
15-07-2025,11811.7,88.626595,88.57941
16-07-2025,11838.8,87.1338,86.18821
17-07-2025,11815.0,86.36939,84.76449
18-07-2025,11771.9,86.40289,84.0099
21-07-2025,11643.5,83.32369,82.585
22-07-2025,11596.8,83.435486,81.877594
23-07-2025,11673.7,83.595146,81.51487
24-07-2025,11583.2,83.0044,81.1279
25-07-2025,11356.4,82.385826,80.72734
28-07-2025,11323.7,82.58519,80.604836
29-07-2025,11445.5,83.23861,80.94719
30-07-2025,11431.5,84.27766,81.58448
31-07-2025,11262.2,84.55398,82.718216
01-08-2025,11090.8,84.51784,83.536
04-08-2025,11151.5,83.89475,84.30148
05-08-2025,11044.7,82.802505,84.67722
06-08-2025,11018.2,82.74159,84.91453
07-08-2025,10997.3,82.68346,85.11031
08-08-2025,10989.2,84.00827,85.66796
11-08-2025,11060.0,84.83532,86.31709
12-08-2025,11103.8,85.472496,86.90506
13-08-2025,11098.8,85.27477,87.055214
14-08-2025,10997.3,84.77639,86.96655
18-08-2025,11017.5,82.271065,85.87813
19-08-2025,11200.3,81.56967,84.61212
20-08-2025,11186.0,81.53639,83.69773
21-08-2025,11219.2,82.31151,83.24404
22-08-2025,11126.1,82.846214,83.13765
25-08-2025,11132.0,83.42542,82.88111
26-08-2025,10949.5,83.66108,82.54252
28-08-2025,10900.0,84.25096,82.418106
29-08-2025,10789.8,84.93273,82.74324
01-09-2025,10935.3,85.002235,83.16735
02-09-2025,11002.9,85.621765,84.50299
03-09-2025,11029.4,85.90848,86.06993
04-09-2025,10923.2,85.32799,87.403824
05-09-2025,10933.7,84.38831,88.13844
08-09-2025,10960.5,82.81088,87.904045
09-09-2025,10928.0,82.20778,86.98886
10-09-2025,10966.2,82.98057,86.381676
11-09-2025,11086.5,84.36481,86.35707
12-09-2025,11091.2,85.37158,86.59702
15-09-2025,11124.4,86.558815,87.7952
16-09-2025,11219.8,87.34295,89.35523
17-09-2025,11290.5,88.09027,91.77115
18-09-2025,11286.5,88.64869,96.333534
