date, close, rsRatio, rsMom
13-04-2026,30669.8,100.0,100.0
15-04-2026,31539.8,102.64575,102.64575
16-04-2026,31817.5,102.64267,101.52486
17-04-2026,31809.8,101.4568,99.60522
20-04-2026,31585.8,99.61524,97.83018
21-04-2026,31729.1,99.78079,98.53075
22-04-2026,30496.2,97.09447,97.38657
23-04-2026,30124.3,98.57946,98.79917
24-04-2026,28530.6,97.12178,98.25237
27-04-2026,29159.2,98.06513,99.00612
28-04-2026,28959.9,98.51459,99.35561
29-04-2026,29245.2,98.68215,98.32643
30-04-2026,29353.9,99.14378,98.75761
04-05-2026,29076.2,98.830734,99.2416
05-05-2026,29107.3,98.661476,100.03248
06-05-2026,29267.9,98.28492,99.80109
07-05-2026,29043.5,97.77839,101.189095
08-05-2026,29394.2,98.54423,100.998436
11-05-2026,29329.4,99.18239,102.844444
12-05-2026,28234.9,98.79483,101.36187
13-05-2026,27916.7,98.789536,100.98831
14-05-2026,27360.3,97.8654,100.19708
15-05-2026,27716.9,98.55988,100.31394
18-05-2026,28389.8,100.52375,101.65557
19-05-2026,29308.0,101.877335,102.29548
20-05-2026,29185.2,101.16954,101.66098
21-05-2026,29021.1,100.79083,101.55915
22-05-2026,28912.5,100.66037,100.883095
25-05-2026,28979.8,100.0494,99.96153
26-05-2026,28978.5,100.06583,100.15124
27-05-2026,28906.7,99.324585,99.4365
29-05-2026,29080.2,100.424614,101.05861
01-06-2026,29854.2,102.41226,101.92904
02-06-2026,31116.6,103.33813,100.86556
03-06-2026,29384.4,100.50473,97.86524
04-06-2026,29300.6,100.26578,98.44434
05-06-2026,29010.3,99.756516,98.37164
08-06-2026,28653.6,99.86095,98.575584
09-06-2026,28516.2,99.11343,98.683014
10-06-2026,28279.9,99.19471,98.897705
11-06-2026,27821.1,98.71865,99.191925
12-06-2026,27795.8,98.142006,98.31635
15-06-2026,28067.9,97.93202,97.381516
16-06-2026,28568.1,98.8698,98.01595
17-06-2026,28809.6,99.38014,99.751335
18-06-2026,28466.4,99.01793,99.746574
19-06-2026,27426.8,98.2971,99.75149
22-06-2026,27628.6,98.608376,100.03983
23-06-2026,27012.1,98.06718,100.46837
24-06-2026,27566.7,99.15121,101.29897
25-06-2026,27330.8,98.17362,100.784645
29-06-2026,27038.5,98.78517,101.70179
30-06-2026,26299.1,97.73466,100.86721
01-07-2026,25769.8,96.97942,99.590225
02-07-2026,26965.1,98.69065,100.512566
03-07-2026,27439.4,99.56967,101.412544
06-07-2026,27276.4,99.002144,101.32114
07-07-2026,27939.2,99.92811,101.75194
08-07-2026,27555.2,100.33543,102.93964
09-07-2026,27471.2,100.497025,101.35064
10-07-2026,28010.4,101.31297,102.720695
13-07-2026,29015.8,102.72514,102.682625
14-07-2026,28724.8,102.39587,102.56883
15-07-2026,28532.2,101.532394,101.96974
