date, close, rsRatio, rsMom
13-04-2026,12329.3,100.0,100.0
15-04-2026,12548.0,102.64575,102.64575
16-04-2026,12740.2,103.039055,101.83147
17-04-2026,12880.0,102.46936,100.67453
20-04-2026,12829.7,101.06192,98.851074
21-04-2026,12835.0,100.47682,98.4965
22-04-2026,12892.2,101.5442,99.91934
23-04-2026,12786.2,102.306854,100.789444
24-04-2026,12746.7,101.96556,100.31037
27-04-2026,12980.8,101.71832,99.994286
28-04-2026,13046.5,102.06659,100.397896
29-04-2026,13111.3,101.42555,97.52095
30-04-2026,12833.0,100.58369,97.56842
04-05-2026,12972.7,100.83355,98.41582
05-05-2026,12989.6,100.58332,99.098526
06-05-2026,13129.5,99.734085,98.973236
07-05-2026,13165.4,98.42563,97.70164
08-05-2026,13051.0,98.0915,97.53214
11-05-2026,12926.4,98.883865,98.582596
12-05-2026,12881.4,100.06729,99.449615
13-05-2026,13290.8,102.66652,100.5714
14-05-2026,13562.2,102.83664,101.01253
15-05-2026,13300.6,101.20097,100.6933
18-05-2026,13170.0,101.387985,100.75014
19-05-2026,13163.8,101.079056,100.804596
20-05-2026,13186.5,100.75129,101.27495
21-05-2026,13213.5,100.67682,101.8648
22-05-2026,13271.6,100.721504,101.76868
25-05-2026,13345.7,100.21737,100.805504
26-05-2026,13492.5,100.563324,100.30238
27-05-2026,13718.3,100.555,98.99286
29-05-2026,13441.0,100.4147,98.75012
01-06-2026,13506.5,101.547424,100.10084
02-06-2026,13557.7,101.41573,99.731804
03-06-2026,13535.2,101.293396,99.76023
04-06-2026,13436.0,100.21359,99.2202
05-06-2026,13221.7,98.49247,98.09457
08-06-2026,12913.7,98.16394,98.1696
09-06-2026,12987.1,97.773575,98.53497
10-06-2026,12766.5,97.44631,98.3599
11-06-2026,12733.6,97.94771,98.889725
12-06-2026,12854.5,97.74067,98.97838
15-06-2026,13083.8,97.79903,98.347046
16-06-2026,12881.5,97.67988,98.52343
17-06-2026,13011.4,98.76104,99.58474
18-06-2026,13010.4,98.89482,100.49292
19-06-2026,13020.8,99.28485,102.00894
22-06-2026,13091.2,99.429825,102.24606
23-06-2026,12669.1,98.43896,101.579475
24-06-2026,12618.8,98.54318,101.78996
25-06-2026,12445.7,96.55568,100.118576
29-06-2026,12545.0,98.81519,101.537636
30-06-2026,12519.2,98.722336,101.224846
01-07-2026,12394.8,97.74484,100.59924
02-07-2026,12503.9,98.00097,100.04218
03-07-2026,12598.5,98.86874,100.39017
06-07-2026,12722.5,98.84891,100.05284
07-07-2026,12582.8,98.519,99.57129
08-07-2026,12468.7,99.30635,100.872795
09-07-2026,12503.3,99.6373,101.044235
10-07-2026,12688.9,100.12478,103.92217
13-07-2026,12601.5,99.6434,100.25744
14-07-2026,12677.7,101.56668,101.976265
15-07-2026,12536.9,100.38787,101.51416
