date, close, rsRatio, rsMom
13-04-2026,12329.3,100.0,100.0
15-04-2026,12548.0,107.07107,107.07107
16-04-2026,12740.2,111.49724,111.50532
17-04-2026,12880.0,113.41626,114.1038
20-04-2026,12829.7,112.96115,115.182724
21-04-2026,12835.0,112.313065,115.63345
22-04-2026,12892.2,113.77603,116.33711
23-04-2026,12786.2,116.17039,117.39785
24-04-2026,12746.7,117.01288,118.21912
27-04-2026,12980.8,117.17365,118.73524
28-04-2026,13046.5,118.100494,119.2975
29-04-2026,13111.3,117.578835,119.463
30-04-2026,12833.0,115.9055,118.816315
04-05-2026,12972.7,115.2429,117.910736
05-05-2026,12989.6,113.837494,116.395386
06-05-2026,13129.5,111.72134,114.89195
07-05-2026,13165.4,108.477585,112.97715
08-05-2026,13051.0,104.88097,110.37653
11-05-2026,12926.4,102.361725,107.22161
12-05-2026,12881.4,102.36663,103.68584
13-05-2026,13290.8,109.73315,100.124245
14-05-2026,13562.2,119.30238,96.93322
15-05-2026,13300.6,121.60726,93.81061
18-05-2026,13170.0,122.24986,91.161
19-05-2026,13163.8,120.47888,90.35105
20-05-2026,13186.5,118.007614,92.31785
21-05-2026,13213.5,116.03833,96.770035
22-05-2026,13271.6,114.72385,103.27104
25-05-2026,13345.7,112.554726,109.845116
26-05-2026,13492.5,111.73007,115.396095
27-05-2026,13718.3,111.16041,116.9244
29-05-2026,13441.0,110.68853,114.512764
01-06-2026,13506.5,112.79948,112.043686
02-06-2026,13557.7,114.89761,109.2438
03-06-2026,13535.2,116.38492,106.46599
04-06-2026,13436.0,115.59641,103.45553
05-06-2026,13221.7,112.37363,98.94833
08-06-2026,12913.7,108.49704,92.1815
09-06-2026,12987.1,103.26387,84.46445
10-06-2026,12766.5,95.92491,78.401665
11-06-2026,12733.6,89.05187,76.83701
12-06-2026,12854.5,82.846535,77.39196
15-06-2026,13083.8,79.32937,77.81754
16-06-2026,12881.5,78.21231,78.15922
17-06-2026,13011.4,80.53701,78.8799
18-06-2026,13010.4,82.44997,79.89103
19-06-2026,13020.8,84.62458,81.1827
22-06-2026,13091.2,86.332016,82.5327
23-06-2026,12669.1,85.77929,83.64083
24-06-2026,12618.8,85.5338,84.65293
25-06-2026,12445.7,83.14601,85.23663
29-06-2026,12545.0,83.72616,85.90991
30-06-2026,12519.2,84.0179,86.616745
01-07-2026,12394.8,83.1215,87.21354
02-07-2026,12503.9,82.673775,87.47485
03-07-2026,12598.5,83.497696,87.58729
06-07-2026,12722.5,84.195755,87.4329
07-07-2026,12582.8,84.476685,86.940414
08-07-2026,12468.7,85.74612,86.852516
09-07-2026,12503.3,87.1254,87.240555
10-07-2026,12688.9,88.73151,88.88537
13-07-2026,12601.5,89.11782,90.72731
14-07-2026,12677.7,91.30799,93.68559
15-07-2026,12536.9,91.80885,98.41845
