date, close, rsRatio, rsMom
11-07-2025,9382.85,100.0,100.0
14-07-2025,9407.95,100.00132,100.000175
15-07-2025,9411.95,99.87469,99.983444
16-07-2025,9360.7,99.68562,99.94373
17-07-2025,9423.35,99.618095,99.900314
18-07-2025,9458.2,99.654274,99.86751
21-07-2025,9555.5,99.719444,99.84777
22-07-2025,9533.3,99.82872,99.84523
23-07-2025,9579.05,99.86913,99.84842
24-07-2025,9582.3,99.90112,99.855446
25-07-2025,9425.1,99.88105,99.85886
28-07-2025,9316.45,99.77012,99.84685
29-07-2025,9409.7,99.70361,99.84444
30-07-2025,9399.75,99.71195,99.8687
31-07-2025,9285.45,99.654045,99.891014
01-08-2025,9102.35,99.5044,99.8855
04-08-2025,9327.85,99.4901,99.870094
05-08-2025,9336.05,99.43736,99.835144
06-08-2025,9298.75,99.41193,99.79609
07-08-2025,9310.65,99.38523,99.75442
08-08-2025,9147.1,99.332565,99.71394
11-08-2025,9194.8,99.244675,99.68187
12-08-2025,9229.7,99.17106,99.65307
13-08-2025,9345.95,99.150635,99.62427
14-08-2025,9216.25,98.98695,99.585106
18-08-2025,9387.5,98.60272,99.51961
19-08-2025,9457.5,98.25122,99.417625
20-08-2025,9497.75,98.047745,99.308945
21-08-2025,9493.65,97.95514,99.205696
22-08-2025,9375.45,97.78375,99.096756
25-08-2025,9436.75,97.72046,99.00079
26-08-2025,9280.05,97.56314,98.90811
28-08-2025,9210.5,97.461464,98.823845
29-08-2025,9154.8,97.46715,98.75428
01-09-2025,9305.3,97.39393,98.705795
02-09-2025,9384.35,97.52552,98.7327
03-09-2025,9676.4,97.9704,98.86356
04-09-2025,9616.35,98.20908,99.037025
05-09-2025,9681.65,98.3787,99.223076
08-09-2025,9717.85,98.19813,99.38316
09-09-2025,9734.2,98.09848,99.51699
10-09-2025,9759.45,98.233795,99.67304
11-09-2025,9792.95,98.45986,99.853226
12-09-2025,9883.6,98.72369,100.044685
15-09-2025,9891.0,99.019646,100.26129
16-09-2025,9973.45,99.195335,100.45474
17-09-2025,9923.15,99.21542,100.56355
18-09-2025,9955.15,99.264915,100.63176
19-09-2025,9989.9,99.39589,100.68539
22-09-2025,10029.1,99.58725,100.782616
23-09-2025,10129.0,99.815834,100.91168
24-09-2025,10060.1,100.07157,101.03957
25-09-2025,10082.5,100.42631,101.16725
26-09-2025,9888.25,100.567825,101.26069
29-09-2025,9923.1,100.71786,101.321266
30-09-2025,10038.2,100.912834,101.37595
01-10-2025,10093.0,101.01153,101.43387
03-10-2025,10277.1,101.310974,101.51751
06-10-2025,10185.5,101.367935,101.57971
07-10-2025,10156.7,101.31457,101.60035
08-10-2025,10136.5,101.40285,101.59896
09-10-2025,10356.2,101.67664,101.599625
10-10-2025,10261.5,101.67172,101.55169
13-10-2025,10217.5,101.58575,101.47975
14-10-2025,10116.8,101.38298,101.37051
15-10-2025,10218.0,101.28239,101.2366
16-10-2025,10287.2,101.106575,101.08427
17-10-2025,10199.3,100.74824,100.86564
20-10-2025,10191.8,100.45114,100.62963
21-10-2025,10232.8,100.23205,100.40321
23-10-2025,10241.8,100.061584,100.173096
24-10-2025,10347.5,100.111725,99.9448
27-10-2025,10467.2,100.22158,99.761986
28-10-2025,10596.2,100.50807,99.652275
29-10-2025,10777.5,101.049065,99.654724
30-10-2025,10729.2,101.48953,99.72803
31-10-2025,10612.2,101.69749,99.84222
03-11-2025,10652.8,101.87753,100.01271
04-11-2025,10499.0,101.91422,100.205215
06-11-2025,10281.9,101.644005,100.36568
07-11-2025,10426.8,101.49928,100.5085
10-11-2025,10484.5,101.368835,100.60812
11-11-2025,10559.1,101.172424,100.65354
12-11-2025,10542.5,100.7974,100.60478
13-11-2025,10588.6,100.555435,100.459015
14-11-2025,10494.8,100.28887,100.240074
17-11-2025,10495.8,99.951965,99.97921
18-11-2025,10383.7,99.59671,99.68348
19-11-2025,10384.2,99.31076,99.38507
20-11-2025,10386.0,99.06472,99.12872
21-11-2025,10142.5,98.62138,98.86684
24-11-2025,10017.9,98.20114,98.60127
25-11-2025,10073.4,97.9995,98.36961
26-11-2025,10280.7,97.973366,98.21344
27-11-2025,10273.8,98.02693,98.11638
28-11-2025,10293.0,98.06606,98.07201
01-12-2025,10353.2,98.12097,98.08482
02-12-2025,10315.8,98.16477,98.14848
03-12-2025,10265.2,98.333565,98.26415
04-12-2025,10271.5,98.483574,98.41738
05-12-2025,10340.3,98.63426,98.63014
08-12-2025,10141.8,98.703186,98.88095
09-12-2025,10112.7,98.843094,99.144936
10-12-2025,10159.0,99.058784,99.40666
