date,close,rsRatio,rsMom
11-07-2025,37693.2,98,98.5
14-07-2025,37273.7,97.9112414,98.4881012
15-07-2025,37424.6,97.7451706,98.45554203
16-07-2025,37660.8,97.635636,98.41264035
17-07-2025,37138.6,97.4091678,98.34510875
18-07-2025,37141.9,97.2854869,98.2700025
21-07-2025,37031.8,97.08362748,98.1778656
22-07-2025,36858.9,96.9595242,98.08137993
23-07-2025,36951.5,96.7969618,97.97597015
24-07-2025,36135.8,96.4168688,97.83367705
25-07-2025,35623.8,96.103945,97.6684236
28-07-2025,35370.1,95.82207348,97.49906861
29-07-2025,35373.2,95.5112018,97.3323613
30-07-2025,35481.7,95.3738989,97.18381345
31-07-2025,35301.6,95.416279,97.09061275
01-08-2025,34649.6,95.4104872,97.02540575
04-08-2025,35203.4,95.4542442,97.0015983
05-08-2025,35034.5,95.4456692,96.99633249
06-08-2025,34426.2,95.3454201,96.99988046
07-08-2025,34726.8,95.3912596,97.06019595
08-08-2025,34398.5,95.532899,97.1741309
11-08-2025,34544.6,95.6298406,97.3245601
12-08-2025,34674.3,95.7402621,97.51278375
13-08-2025,34692.9,95.742129,97.69512695
14-08-2025,34833.2,95.82885508,97.85922795
18-08-2025,34634.9,95.4001727,97.94324845
19-08-2025,34756.7,94.9815755,97.95244835
20-08-2025,35690.1,94.9886119,97.9625643
21-08-2025,35723.9,95.10293968,98.0008217
22-08-2025,35440.9,95.177208,98.03790695
25-08-2025,36280.1,95.5225698,98.0981003
26-08-2025,36063.2,95.8263698,98.1786733
28-08-2025,35488.8,95.9817488,98.25464635
29-08-2025,35181.2,96.1505244,98.34338106
01-09-2025,35740.6,96.19373848,98.41426954
02-09-2025,35737.9,96.305188,98.55029016
03-09-2025,35474.9,96.2650472,98.7210537
04-09-2025,35143.1,96.06278892,98.84009686
05-09-2025,34635.9,95.6386704,98.86873475
08-09-2025,34310.4,94.8459239,98.77385955
09-09-2025,35255.9,94.520902,98.5996229
10-09-2025,36183.8,94.747625,98.4384966
11-09-2025,36003.5,94.9644402,98.30749653
12-09-2025,36110.8,95.1694954,98.1991613
15-09-2025,35902.2,95.3809647,98.1283004
16-09-2025,36212.1,95.5528028,98.07526209
17-09-2025,36447.1,95.7644436,98.06359181
18-09-2025,36750.2,96.081405,98.12433085
19-09-2025,36578.2,96.3823434,98.2765429
22-09-2025,35500.1,96.3564812,98.5155039
23-09-2025,35249.1,96.226788,98.75045595
24-09-2025,34994.3,96.205277,98.9191175
25-09-2025,34548.3,96.158776,99.02840325
26-09-2025,33702,95.9305634,99.06298266
29-09-2025,33693.1,95.76615468,99.04095609
30-09-2025,33655.1,95.6141508,98.97726205
01-10-2025,33905.2,95.5223934,98.8804267
03-10-2025,33949.8,95.5173072,98.75260325
06-10-2025,34722.6,95.7812702,98.6370135
07-10-2025,34709.4,96.00162908,98.5703881
08-10-2025,35232.2,96.591789,98.6108125
09-10-2025,35628.5,97.2251434,98.73526331
10-10-2025,35609.1,97.71025908,98.91579805
13-10-2025,35330.8,98.0285082,99.1475784
14-10-2025,35214.9,98.2676919,99.4042891
15-10-2025,35401.8,98.49039592,99.67879875
16-10-2025,35531.1,98.5487118,99.937706
17-10-2025,34950.7,98.2912952,100.1274308
20-10-2025,35292.6,98.1973034,100.2417164
21-10-2025,35299.8,98.0769496,100.2934092
23-10-2025,36078.6,98.2220239,100.2759412
24-10-2025,35986.4,98.3255658,100.1877975
27-10-2025,36129.1,98.368921,100.0512864
28-10-2025,35860.4,98.3408538,99.886289
29-10-2025,36090.1,98.4911858,99.7313288
30-10-2025,35906.4,98.61362112,99.5835788
31-10-2025,35712.4,98.6577956,99.4536376
03-11-2025,35653.1,98.65474388,99.37504839
04-11-2025,35274.6,98.6230056,99.31531405
06-11-2025,35337.6,98.6097168,99.27794808
07-11-2025,35117.6,98.4429208,99.20375295
10-11-2025,35688.2,98.4383442,99.12499235
11-11-2025,36116.9,98.4281424,99.04956105
12-11-2025,36855.4,98.4922148,98.9964991
13-11-2025,36679.5,98.52373552,98.9346411
14-11-2025,36301.2,98.4795777,98.8588355
17-11-2025,36375.2,98.35720412,98.7709735
18-11-2025,35975.2,98.1614991,98.6691836
19-11-2025,37044.6,98.3374336,98.60859625
20-11-2025,37043.3,98.4272016,98.56980695
21-11-2025,36885.4,98.450996,98.56157728
24-11-2025,37037.9,98.5571202,98.56921595
25-11-2025,36826.9,98.5901854,98.58160725
26-11-2025,37364.6,98.64248212,98.59076775
27-11-2025,37446.3,98.7293699,98.60607465
28-11-2025,37405.5,98.695457,98.6207216
01-12-2025,37549.8,98.6058752,98.6378212
