Date,Open,High,Low,Close,Volume,
16-Jul-20,16971.2,17491.2,16715.8,16926.1,0,
17-Jul-20,16936.9,16975.2,16693.3,16821.3,0,
20-Jul-20,16880.3,17376.2,16849.2,17258.3,0,
21-Jul-20,17453.3,17514.1,17219.7,17273.2,0,
22-Jul-20,17317.3,17321.7,16978.4,17076.1,0,
23-Jul-20,17071.8,17082.6,16949.2,17045.2,0,
24-Jul-20,16944.6,17322.7,16944.6,17286.0,0,
27-Jul-20,17323.0,17735.7,17290.6,17626.8,0,
28-Jul-20,17647.9,18103.7,17634.4,18042.8,0,
29-Jul-20,17959.8,18108.7,17783.3,17880.5,0,
30-Jul-20,17995.2,18252.7,17967.2,18003.6,0,
31-Jul-20,18166.3,18353.5,17909.3,18071.8,0,
03-Aug-20,18099.4,18140.8,17840.3,17965.8,0,
04-Aug-20,18029.4,18092.0,17716.4,17808.0,0,
05-Aug-20,17889.6,18139.2,17818.2,17869.8,0,
06-Aug-20,18009.7,18222.8,17943.8,18188.8,0,
07-Aug-20,18182.3,18182.3,17977.7,18004.2,0,
10-Aug-20,18090.2,18205.2,18016.8,18159.6,0,
11-Aug-20,18202.5,18331.7,18036.5,18057.1,0,
12-Aug-20,18077.2,18109.8,17900.0,18066.0,0,
13-Aug-20,18141.3,18344.1,18032.9,18107.2,0,
14-Aug-20,18137.3,18230.1,17994.7,18022.7,0,
17-Aug-20,18136.7,18306.9,18103.3,18223.6,0,
18-Aug-20,18318.6,18375.2,18209.6,18270.3,0,
19-Aug-20,18340.0,18354.8,18187.6,18210.8,0,
20-Aug-20,18181.4,18252.3,18083.2,18126.1,0,
21-Aug-20,18266.9,18282.6,18047.9,18065.3,0,
24-Aug-20,18092.6,18112.9,17915.6,18010.9,0,
25-Aug-20,18028.8,18047.5,17914.5,17973.7,0,
26-Aug-20,18022.7,18156.2,17940.7,18128.0,0,
27-Aug-20,18231.9,18305.6,18075.8,18102.7,0,
28-Aug-20,18216.3,18253.6,18093.4,18122.0,0,
31-Aug-20,18163.2,18426.4,17791.8,17928.8,0,
01-Sep-20,17954.6,18154.4,17775.7,17814.1,0,
02-Sep-20,17860.7,18114.8,17858.3,18077.0,0,
03-Sep-20,18148.2,18497.9,18108.0,18348.6,0,
04-Sep-20,18049.2,18259.8,18012.8,18073.9,0,
07-Sep-20,18093.1,18208.9,17962.3,18176.8,0,
08-Sep-20,18304.2,18671.8,18213.6,18395.8,0,
09-Sep-20,18264.2,18439.6,18193.4,18261.5,0,
10-Sep-20,18385.9,18416.8,18217.1,18395.8,0,
11-Sep-20,18347.7,18740.8,18338.1,18633.2,0,
14-Sep-20,18804.8,19592.3,18799.6,19505.1,0,
15-Sep-20,19511.5,19823.0,19392.3,19627.3,0,
16-Sep-20,19642.3,19802.4,19533.7,19770.3,0,
17-Sep-20,19660.4,20014.7,19605.1,19817.7,0,
18-Sep-20,19889.9,20067.7,19777.8,19827.1,0,
21-Sep-20,19855.6,20331.6,19683.8,19729.0,0,
22-Sep-20,19813.3,20113.4,19376.7,19866.1,0,
23-Sep-20,20016.8,20226.3,19615.2,19805.7,0,
24-Sep-20,19630.3,19658.0,18914.7,18973.1,0,
25-Sep-20,19108.8,19678.5,19077.8,19629.3,0,
28-Sep-20,19774.8,19836.9,19463.7,19783.1,0,
29-Sep-20,19891.1,20146.3,19782.3,19831.8,0,
30-Sep-20,19880.6,20048.6,19741.7,19951.3,0,
01-Oct-20,20129.8,20196.1,20009.3,20110.4,0,
05-Oct-20,20375.9,20940.9,20341.4,20809.0,0,
06-Oct-20,20995.3,20995.3,20573.9,20896.8,0,
07-Oct-20,20897.6,21121.6,20771.7,21017.4,0,
08-Oct-20,21531.8,22169.3,21501.9,21697.2,0,
09-Oct-20,21703.4,21922.8,21540.7,21837.7,0,
12-Oct-20,21990.8,22320.0,21845.1,22202.1,0,
13-Oct-20,22230.2,22619.0,22186.1,22492.6,0,
14-Oct-20,22475.8,22490.3,22129.9,22204.1,0,
15-Oct-20,22473.7,22570.5,21364.2,21567.3,0,
16-Oct-20,21638.2,21908.8,21247.6,21538.2,0,
19-Oct-20,21683.8,21683.8,21354.9,21391.9,0,
20-Oct-20,21397.5,21779.8,21346.1,21694.3,0,
21-Oct-20,21757.1,21892.3,21406.1,21577.7,0,
22-Oct-20,21480.7,21767.1,21290.4,21413.5,0,
23-Oct-20,21546.7,21621.6,21385.2,21523.6,0,
26-Oct-20,21493.3,21595.8,21148.7,21265.7,0,
27-Oct-20,21287.1,21371.6,20932.7,21023.4,0,
28-Oct-20,21121.9,21194.8,20701.0,20810.3,0,
29-Oct-20,20667.7,20961.1,20548.3,20876.9,0,
30-Oct-20,20912.9,21197.3,20797.5,20916.8,0,
02-Nov-20,20964.2,21012.4,20669.3,20732.3,0,
03-Nov-20,20792.2,21017.9,20679.7,20736.0,0,
04-Nov-20,20769.9,21468.4,20765.8,21104.6,0,
05-Nov-20,21383.7,21596.0,21284.6,21385.7,0,
06-Nov-20,21435.2,21582.2,21251.6,21492.3,0,
09-Nov-20,21751.7,21926.9,21620.6,21820.2,0,
10-Nov-20,21633.1,21633.1,20862.7,20978.5,0,
11-Nov-20,21029.2,21365.7,20967.8,21330.5,0,
12-Nov-20,21380.2,21610.1,21291.7,21363.3,0,
13-Nov-20,21305.3,21462.0,21219.8,21436.8,0,
17-Nov-20,21704.1,21706.2,21361.4,21488.6,0,
18-Nov-20,21519.2,21557.1,21153.8,21314.8,0,
19-Nov-20,21285.8,21451.8,21070.2,21114.4,0,
20-Nov-20,21275.3,21500.7,21121.8,21409.2,0,
23-Nov-20,21551.8,22047.1,21432.7,22007.1,0,
24-Nov-20,22099.6,22281.8,22016.9,22064.3,0,
25-Nov-20,22087.9,22132.9,21675.9,21705.9,0,
26-Nov-20,21717.4,21919.2,21544.1,21859.9,0,
27-Nov-20,21879.2,21972.9,21701.3,21764.9,0,
01-Dec-20,21921.1,22216.4,21814.4,22170.9,0,
02-Dec-20,22149.3,22371.6,21961.4,22319.0,0,
03-Dec-20,22458.8,22458.8,22147.3,22202.2,0,
04-Dec-20,22222.2,22347.8,22130.3,22309.8,0,
07-Dec-20,22333.3,22482.9,22271.0,22440.9,0,
08-Dec-20,22484.3,22737.9,22387.3,22617.4,0,
09-Dec-20,22799.9,22895.5,22720.5,22803.4,0,
10-Dec-20,22693.9,22809.6,22606.6,22755.8,0,
11-Dec-20,22754.5,22901.8,22541.1,22664.0,0,
14-Dec-20,22786.0,22792.4,22487.3,22746.7,0,
15-Dec-20,22656.3,22779.7,22608.3,22715.1,0,
16-Dec-20,22830.4,22933.8,22701.6,22906.2,0,
17-Dec-20,22913.2,22960.5,22835.4,22892.2,0,
18-Dec-20,23173.2,23416.5,23148.5,23256.6,0,
21-Dec-20,23233.5,23506.7,22458.2,22844.6,0,
22-Dec-20,22921.8,23680.9,22745.2,23611.6,0,
23-Dec-20,23787.8,24228.8,23758.4,24167.8,0,
24-Dec-20,24163.2,24163.2,23828.1,24009.2,0,
28-Dec-20,24065.4,24192.1,24037.8,24100.3,0,
29-Dec-20,24093.1,24424.2,24090.3,24274.1,0,
30-Dec-20,24312.5,24394.8,24176.2,24330.1,0,
31-Dec-20,24255.9,24295.2,24137.8,24251.3,0,
01-Jan-21,24300.2,24500.7,24288.9,24456.1,0,
04-Jan-21,24612.1,25158.8,24508.9,25110.1,0,
05-Jan-21,25057.7,25824.2,25029.8,25769.2,0,
06-Jan-21,25841.3,26036.7,25240.5,25419.2,0,
07-Jan-21,25692.1,25702.3,25131.9,25251.2,0,
08-Jan-21,25558.3,26227.5,25523.8,26162.4,0,
11-Jan-21,26703.2,27095.8,26528.0,27027.8,0,
12-Jan-21,27008.0,27127.2,26805.0,26982.1,0,
13-Jan-21,27077.7,27103.9,26737.4,27004.3,0,
14-Jan-21,26804.7,27176.5,26245.1,26965.6,0,
15-Jan-21,26939.7,27037.7,26301.4,26362.8,0,
18-Jan-21,26395.6,26423.6,25830.4,25916.2,0,
19-Jan-21,26080.1,26254.1,25987.3,26043.5,0,
20-Jan-21,26147.2,26758.1,26142.9,26619.7,0,
21-Jan-21,26808.5,26872.9,26321.8,26450.2,0,
22-Jan-21,26316.6,26667.6,26292.8,26489.8,0,
25-Jan-21,26607.7,26685.8,25911.8,26023.3,0,
